Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
e58d2ddd-fbf3-465d-90b8-a22495af3d63,654116,API,Referral Sites,No,No,1,4,1523,4,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,15,13,No,No,Email Opened
4daf1783-7f4f-4dbf-8b3f-c7a8d9910cbf,654115,API,Google,No,No,1,3,7,3,Email Link Clicked,India,Marketing Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14,18,No,No,Modified
49f589bc-e091-4aab-b787-e5255e9a8f07,654101,Landing Page Submission,Google,No,No,0,4,321,4,Email Opened,India,Human Resource Management,Advertisements,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14,18,No,No,Email Opened
ab550af9-438b-42d1-8df9-f4e2bc25594f,654099,API,Olark Chat,No,No,1,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16,15,No,No,Modified
5aeeaf92-1d02-4e69-904d-66ef38100b15,654095,API,Google,No,No,0,2,293,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Modified
5c31385a-070b-41a9-bc77-0d6f83b23749,654093,API,Google,No,No,0,4,1313,4,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,13,15,No,No,Email Opened
"15c16425-0c3f-4edb-b266-b7bd312dca26,654061,Landing Page Submission,Direct Traffic,No,No,1,2,1368,2,Email Opened,India,""Banking, Investment And Insurance"",Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,No,Email Opened"
b5d3c71c-5375-4e28-bd55-028f5cba7cb3,654051,Landing Page Submission,Google,No,No,1,3,94,1.5,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14,20,No,No,Email Opened
bdb046bb-216f-498f-8f84-b36456473ca9,654040,Landing Page Submission,Google,No,No,0,5,616,5,Email Opened,India,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14,18,No,No,Email Opened
65ce5db8-628d-4678-891a-dfdd85c7ec81,654027,API,Google,No,Yes,1,9,1482,3,Email Opened,India,Marketing Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Mumbai,02.Medium,02.Medium,15,16,No,No,Modified
599cc8e9-5d78-401e-b40f-adacbdacd51a,654026,API,Google,No,No,0,3,52,3,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,14,16,No,No,Modified
960e7c96-fc6d-4126-baa4-41e71b88bdb7,654022,Landing Page Submission,Google,No,No,0,7,6,7,Email Opened,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13,18,No,No,Email Opened
5e1ba456-e376-45fa-b6c5-7e6f5574a440,654018,API,Olark Chat,No,No,1,0,0,0,Email Opened,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,01.High,02.Medium,16,15,No,No,Email Opened
12be6aa5-6a22-4a5e-ae9c-473592481fd4,654001,Lead Add Form,Reference,No,No,1,0,0,0,Email Link Clicked,,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14,19,No,No,Email Link Clicked
ff8daf82-a795-4276-8443-67437cec918c,653998,Landing Page Submission,Organic Search,No,No,0,3,145,3,SMS Sent,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,13,14,No,Yes,SMS Sent
a94092fd-f8e5-41ba-81b8-207591ebe457,653992,API,Olark Chat,Yes,No,0,0,0,0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15,15,No,No,Modified
38f1be2c-ff94-411a-8fe9-b0e4a433e1fa,653990,API,Organic Search,Yes,No,0,2,18,2,Email Bounced,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Select,02.Medium,02.Medium,13,15,No,No,Modified
b812f00c-e513-4349-b701-3618758a8fe3,653987,API,Referral Sites,No,No,0,3,116,3,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14,13,No,No,Email Opened
b38eb639-ce0a-4244-b0aa-408766e35496,653985,Landing Page Submission,Direct Traffic,No,No,0,5,221,5,Email Opened,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,02.Medium,13,16,No,Yes,Email Opened
be315a3d-77d8-444a-ac9a-939535e98c6c,653978,Landing Page Submission,Direct Traffic,No,No,0,4,327,4,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,02.Medium,01.High,13,17,No,Yes,Email Opened
af7de9f5-a8c4-4453-b57d-d45e235941e0,653964,Landing Page Submission,Google,No,No,0,4,1027,4,Email Opened,India,Media and Advertising,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14,17,No,No,Email Opened
2c95ac86-9b80-4326-944c-9b69278e6745,653943,Lead Add Form,Reference,No,No,1,,1743,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Select,Select,02.Medium,01.High,14,17,No,No,Modified
85fe6e63-56a0-466f-8049-3f313c860491,653938,Landing Page Submission,Direct Traffic,No,No,0,4,105,2,Email Link Clicked,Saudi Arabia,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,13,16,No,Yes,Email Link Clicked
22cc0df4-8078-451e-afbf-ecf51cb62ebb,653934,Landing Page Submission,Direct Traffic,No,No,0,4,437,4,SMS Sent,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14,18,No,Yes,Modified
086ca890-6680-45eb-9925-93b856712985,653933,Landing Page Submission,Direct Traffic,No,No,0,2,25,2,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Mumbai,02.Medium,02.Medium,13,15,No,Yes,Email Opened
14a1acd6-4ac1-47eb-84d8-6b1936dfd625,653930,API,Olark Chat,No,No,0,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Email Opened
9ea79fc3-587b-4833-8afb-a7aadab9c196,653929,API,Google,No,No,0,1,101,1,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14,15,No,No,Modified
455a7865-c128-4e66-922d-00a6cd110e88,653924,API,Olark Chat,No,No,1,3,978,3,Page Visited on Website,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16,15,No,No,Modified
7df9db7e-7ca4-4424-a7ea-a101f24ad5d8,653919,API,Referral Sites,No,No,0,6,208,6,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14,13,No,No,Email Opened
5fe8958c-06aa-4638-8955-564907a3f8cb,653910,Lead Add Form,Reference,Yes,No,1,,1952,,Email Bounced,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14,19,No,No,Modified
5a3aa671-7ee4-4ac2-824e-357471cc9d6f,653908,Landing Page Submission,Organic Search,No,No,0,5,497,5,SMS Sent,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,14,16,No,Yes,Modified
add50393-d336-4036-abf9-ba7358020bd3,653903,API,Organic Search,No,No,0,3,118,1.5,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14,15,No,No,Modified
6d7eb270-2d59-4d40-aa97-00129f893984,653893,API,Referral Sites,No,No,0,6,356,3,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14,13,No,No,Email Opened
ecac3d4f-45f5-4332-9630-86d3f04e547a,653881,API,Olark Chat,No,No,1,0,0,0,Email Link Clicked,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Modified
1ec33db0-c10a-4642-a086-80df07d1476c,653879,Landing Page Submission,Google,No,No,1,7,472,1.75,Form Submitted on Website,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14,20,No,Yes,Modified
f5c3285c-c0d0-4a06-bcd7-7e63a556eabe,653874,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15,15,No,No,Email Opened
7b236672-7df5-4145-b4ab-67cad9ec0453,653858,API,Organic Search,No,No,0,7,47,7,Email Opened,United Arab Emirates,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13,15,No,No,Email Opened
7157c311-7cae-46a6-ae9f-cf967ca06519,653849,Landing Page Submission,Google,No,No,1,3,312,3,Email Opened,India,Operations Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,No,Email Opened
8ec273c5-40e7-4231-8a09-ff137a0f4e86,653848,Landing Page Submission,Google,No,No,0,12,333,6,Page Visited on Website,India,Marketing Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15,18,No,No,Modified
65be287b-f755-49e2-b4b9-e85d0501c6bf,653836,Landing Page Submission,Direct Traffic,No,No,0,3,1458,3,SMS Sent,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,02.Medium,02.Medium,14,16,No,Yes,Modified
524cfc0c-4a1a-4236-bab1-281d4560c37b,653820,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15,19,No,No,Email Opened
0158f879-f2ba-4df3-9d7a-4c7911b88977,653786,API,Referral Sites,No,No,1,2,25,1,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Thane & Outskirts,02.Medium,02.Medium,14,13,No,No,Email Opened
e00542c5-457c-43b8-962d-aa8b4e7f97f1,653785,API,Google,No,No,0,2,49,2,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14,15,No,No,Modified
17742c7f-2361-4ce9-9837-9dcab47a5b9a,653783,API,Referral Sites,No,No,0,4,213,4,Email Opened,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,02.Medium,02.Medium,14,13,No,No,Modified
df2094b2-3498-4908-a4e2-9700235573e4,653774,Landing Page Submission,Direct Traffic,No,No,0,2,210,2,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,No,Email Opened
3dbe808b-976f-47cc-814e-2afe216e3ac9,653773,API,Google,No,No,0,3,253,3,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14,15,No,No,Email Opened
76c4b65c-1a11-43a2-895e-89529dda3ec9,653763,Landing Page Submission,Google,No,No,0,4,353,4,Email Opened,India,E-COMMERCE,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,14,13,No,No,Email Opened
7741a160-f616-4029-ae39-7b2c9dd5a68e,653761,Lead Add Form,Reference,No,No,1,,417,,SMS Sent,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15,19,No,No,Modified
6387796c-fd6d-41b2-988d-9e7361f0ca9e,653757,Landing Page Submission,Google,No,No,0,12,1452,3,Email Opened,India,Human Resource Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15,18,No,No,Email Opened
b221d669-b19a-4e48-b29c-3834f23d8943,653724,API,Olark Chat,No,No,1,0,0,0,Email Opened,,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Email Opened
f22a1057-c893-4787-8d73-e498a0b8646d,653715,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14,15,No,No,Email Opened
24f4ee74-463c-4f34-984f-4acd0725d85f,653696,Landing Page Submission,Direct Traffic,No,No,1,2,1499,2,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,14,18,No,No,Email Opened
8ed7528c-c4a0-4e52-b1b4-a56d63f81154,653691,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15,20,No,No,Email Opened
f45f8039-d948-4004-9e1b-c56efbab9747,653687,Landing Page Submission,Google,No,No,1,21,1885,3.5,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,01.High,01.High,16,20,No,Yes,Email Opened
e96d49e5-f3d5-4fed-a232-e651ed23a67f,653656,API,Organic Search,No,No,0,3,144,3,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13,15,No,No,Modified
3a5ae711-bb52-41df-8cbc-29eb6572c377,653652,API,Organic Search,Yes,No,0,4,489,2,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17,15,No,No,Modified
aef6dfa8-a12c-432e-b29a-85bb2dd4a19d,653651,Landing Page Submission,Google,No,No,0,2,190,2,Email Opened,India,Human Resource Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13,18,No,No,Email Opened
15169697-066a-4153-bf1f-a494bab424e7,653650,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14,20,No,No,Email Opened
4df1b0d3-49c2-41c0-b6e9-6b3a6e6a8fd5,653637,API,Olark Chat,No,No,0,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Select,Select,02.Medium,02.Medium,13,15,No,No,Email Opened
"87be8497-2aea-48f2-ad1c-77242719b26c,653635,Landing Page Submission,Direct Traffic,No,No,0,11,1208,3.67,Email Opened,India,""Banking, Investment And Insurance"",,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14,18,No,Yes,Email Opened"
953ddb0c-e9f8-40d8-8194-d6e4cf57a0be,653632,API,Google,No,No,0,9,208,4.5,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15,15,No,No,Modified
89afce44-1064-4da3-87ee-3d90822f1007,653615,API,Google,No,No,1,1,491,1,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,01.High,02.Medium,16,15,No,No,Modified
f8c8282b-33dd-4558-89c1-9eeb4650b433,653610,API,Olark Chat,No,No,0,,463,,Unreachable,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Select,02.Medium,02.Medium,13,15,No,No,Modified
04dc59fe-0b35-4c37-bcac-58f7b5db52f9,653593,Landing Page Submission,Direct Traffic,No,No,1,2,1284,2,Email Opened,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Other Metro Cities,02.Medium,02.Medium,13,16,No,Yes,Email Opened
cd051131-a637-48a7-b629-e49d98b9d084,653586,Landing Page Submission,Direct Traffic,No,No,0,4,18,4,Email Opened,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Tier II Cities,02.Medium,01.High,13,17,No,Yes,Email Opened
1fb2c62f-401c-47c2-acc3-ce34d89f4e7d,653581,Landing Page Submission,Google,No,No,1,4,363,4,Email Opened,India,Supply Chain Management,Email,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15,18,No,No,Email Opened
d95f0584-4e20-4ad1-b3af-7b8dacb4aa23,653580,Landing Page Submission,Direct Traffic,No,No,1,4,1588,4,Email Opened,United Kingdom,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Other Cities of Maharashtra,01.High,01.High,16,17,No,Yes,Email Opened
5434ccf3-9de6-4c72-8dd6-66c2829d0ee2,653569,Landing Page Submission,Direct Traffic,Yes,No,0,6,357,2,Email Bounced,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,02.Medium,01.High,13,17,No,Yes,Modified
c188919b-cf20-44fe-8737-fb399d2d3de7,653559,Landing Page Submission,Google,No,No,0,3,211,3,Email Opened,India,Finance Management,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14,18,No,No,Email Opened
6ca84b0d-a8a8-47b2-8089-4e7f86673b8a,653552,Landing Page Submission,Google,No,No,1,5,1328,2.5,Page Visited on Website,India,Retail Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15,20,No,No,Page Visited on Website
d1cebc5e-47b1-40cd-b5d1-d8924bc23ee0,653547,API,Olark Chat,No,No,0,,177,,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17,15,No,No,Modified
9917c522-e556-47ea-a5a0-cd9c6561536d,653527,API,Referral Sites,No,No,0,3,193,1.5,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13,13,No,No,Email Opened
185adff7-47e3-4718-b4be-5376d8632043,653525,API,Google,No,No,0,2,1607,2,Email Link Clicked,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,03.Low,02.Medium,12,15,No,No,Modified
85347e60-fb6b-4f2f-87e1-0b5be1c33a59,653523,Landing Page Submission,Referral Sites,No,No,1,6,1505,6,Page Visited on Website,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,01.High,02.Medium,16,15,No,Yes,Page Visited on Website
2fbf0ac5-332b-484b-9b40-01002744b952,653510,API,Referral Sites,Yes,No,0,4,839,4,Unsubscribed,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14,13,No,No,Unsubscribed
eaecfa88-1d6d-48b6-be9a-bafde2835aa9,653502,Landing Page Submission,Google,No,No,0,4,284,4,Email Opened,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14,18,No,No,Email Opened
dc8c8714-73f8-4425-99a2-aac7e654bcb3,653473,API,Google,No,No,1,8,978,2,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,15,16,No,Yes,Email Opened
b660eaca-3509-486e-b1ae-b89bc8c31ee1,653464,API,Referral Sites,No,No,0,9,367,3,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14,13,No,No,Email Opened
20b22657-df2c-4ad6-bf4f-3b1181060306,653452,Landing Page Submission,Google,No,No,0,3,1191,3,Email Opened,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,No,Email Opened
a993bdd5-a36e-4bed-aeac-08ce89ecba77,653449,API,Google,No,No,1,2,188,2,Page Visited on Website,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Modified
4b023dec-40b8-455b-8ac3-06aaa05973ad,653444,Landing Page Submission,Google,No,No,0,2,1595,2,Converted to Lead,India,Marketing Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Thane & Outskirts,02.Medium,01.High,13,17,No,No,Modified
f876362d-085a-487b-9a43-44d642308f73,653432,Landing Page Submission,Direct Traffic,No,No,0,2,70,2,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,14,16,No,Yes,Email Opened
